wl,n,k
47.024,60.122,100.85
47.285,60.444,101.13
47.547,60.768,101.41
47.81,61.092,101.69
48.075,61.417,101.97
48.342,61.742,102.24
48.61,62.069,102.52
48.879,62.396,102.8
49.15,62.724,103.08
49.422,63.053,103.36
49.696,63.382,103.64
49.972,63.712,103.92
50.249,64.043,104.2
50.527,64.375,104.48
50.807,64.707,104.76
51.089,65.04,105.04
51.372,65.374,105.33
51.657,65.708,105.61
51.943,66.044,105.89
52.231,66.38,106.17
52.52,66.716,106.45
52.811,67.054,106.74
53.104,67.392,107.02
53.398,67.731,107.3
53.694,68.071,107.59
53.992,68.411,107.87
54.291,68.752,108.15
54.592,69.094,108.44
54.894,69.436,108.72
55.199,69.78,109.01
55.505,70.123,109.29
55.812,70.468,109.58
56.122,70.813,109.86
56.433,71.16,110.15
56.745,71.506,110.44
57.06,71.854,110.72
57.376,72.202,111.01
57.694,72.551,111.3
58.014,72.9,111.58
58.335,73.251,111.87
58.659,73.602,112.16
58.984,73.953,112.45
59.311,74.306,112.74
59.639,74.659,113.03
59.97,75.013,113.32
60.302,75.367,113.61
60.637,75.722,113.9
60.973,76.078,114.19
61.311,76.435,114.48
61.65,76.792,114.77
61.992,77.15,115.06
